"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Footnotes_2016","Footnotes_2017","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Nature_Code_2016","Nature_Code_2017","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","Source_2016","Source_2017","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","TimeDetail_2016","TimeDetail_2017","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Value_2016","Value_2017","Latest_Year","Latest_Value"
"LVA","26.42461876","56.64196636","428","Latvia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","34.80859","","","","9.21262","","","","",2013.0,"9.21262"
"LBR","-9.311879038","6.448381009","430","Liberia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","","","NA","","","","G","","","","","","","","G","","","","World Bank Enterprise Surveys 2017","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","6.04818","","","","","","","","11.10983",2017.0,"11.10983"
"BHS","-78.05111663","24.69546597","44","Bahamas","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","32.11009","","","","","","","",2010.0,"32.11009"
"LTU","23.90517807","55.33680309","440","Lithuania","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","33.37744","","","","16.21479","","","","",2013.0,"16.21479"
"MDG","46.6982339","-19.38514785","450","Madagascar","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","10.81526","","","","12.9077","","","","",2013.0,"12.9077"
"MWI","33.4884625","-13.40819859","454","Malawi","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","NA","","","","","","","G","","","","","G","","","","","","","World Bank Enterprise Surveys 2017","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","27.66843","","","","","23.04719","","","",2014.0,"23.04719"
"MYS","116.8346314","5.452415309","458","Malaysia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","40.47428","","",2015.0,"40.47428"
"MLI","-3.522016039","17.35311254","466","Mali","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","NA","","","NA","","","","","","NA","","","G","","","G","","","","","","G","","","World Bank Enterprise Surveys 2017","","","World Bank Enterprise Surveys 2017","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","5.76314","","","9.93002","","","","","","18.7538","",2016.0,"18.7538"
"MRT","-10.33187259","20.26089546","478","Mauritania","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","","","","","NA","","","","G","","","","","","","","G","","","","World Bank Enterprise Surveys 2017","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","23.24493","","","","","","","","18.55727","","","",2014.0,"18.55727"
"MUS","57.568022","-20.28581998","480","Mauritius","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","35.89222","","","","","","","","",2009.0,"35.89222"
"MEX","-102.5148166","23.93378032","484","Mexico","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","14.07218","","","","15.45302","","","","","","","",2010.0,"15.45302"
"MNG","103.0728057","46.83892054","496","Mongolia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","41.71395","","","","28.66691","","","","",2013.0,"28.66691"
"MDA","28.4650624","47.20236795","498","Republic of Moldova","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","48.56223","","","","37.60315","","","","",2013.0,"37.60315"
"MNE","19.25214024","42.78717043","499","Montenegro","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","52.17693","","","","61.57501","","","","",2013.0,"61.57501"
"BGD","89.17660788","22.86961622","50","Bangladesh","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","30.98912","","","","",2013.0,"30.98912"
"MAR","-6.281942841","31.8440131","504","Morocco","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","47.83576","","","","",2013.0,"47.83576"
"MOZ","38.18479941","-14.27963886","508","Mozambique","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","4.37631","","","","","","","","","","",2007.0,"4.37631"
"ARM","44.93839317","40.29499741","51","Armenia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","35.49375","","","","15.11725","","","","",2013.0,"15.11725"
"NAM","17.21907885","-22.13817068","516","Namibia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","","","","","NA","","","","G","","","","","","","","G","","","","World Bank Enterprise Surveys 2017","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","27.86276","","","","","","","","21.12901","","","",2014.0,"21.12901"
"BRB","-59.5346489","13.13648273","52","Barbados","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","44","","","","","","","",2010.0,"44"
"NPL","83.94678863","28.25866332","524","Nepal","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","46.13899","","","","30.72414","","","","",2013.0,"30.72414"
"VUT","167.0679779","-15.34445547","548","Vanuatu","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","56.72506","","","","","","","","",2009.0,"56.72506"
"NIC","-85.03060315","12.84210839","558","Nicaragua","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","NA","","","","","","NA","","G","","","","G","","","","","","G","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","39.37255","","","","28.51856","","","","","","58.68191","",2016.0,"58.68191"
"NER","9.400167877","17.42143036","562","Niger","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","","","NA","","","","G","","","","","","","","G","","","","World Bank Enterprise Surveys 2017","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","38.55537","","","","","","","","6.71864",2017.0,"6.71864"
"NGA","8.097363256","9.585789025","566","Nigeria","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","NA","","","","","","","NA","","","","","G","","","","","","","G","","","","","World Bank Enterprise Surveys 2017","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","1.88079","","","","","","","5.11226","","","",2014.0,"5.11226"
"FSM","158.225216","6.880670092","583","Micronesia (Federated States of)","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","58.08648","","","","","","","","",2009.0,"58.08648"
"PAK","68.80479684","29.36491634","586","Pakistan","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","NA","","","","","","NA","","","","","","G","","","","","","G","","","","","","World Bank Enterprise Surveys 2017","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","2.15207","","","","","","6.55294","","","","",2013.0,"6.55294"
"PAN","-81.26616623","8.450965746","591","Panama","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","45.38386","","","","26.79298","","","","","","","",2010.0,"26.79298"
"PNG","145.8587761","-6.756057077","598","Papua New Guinea","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","30.89587","","",2015.0,"30.89587"
"PRY","-60.54854225","-21.70216237","600","Paraguay","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","NA","","","","","","","NA","G","","","","G","","","","","","","G","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","39.47022","","","","69.98009","","","","","","","35.72174",2017.0,"35.72174"
"PER","-71.82093277","-13.58939705","604","Peru","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","40.33984","","","","65.84459","","","","","","","",2010.0,"65.84459"
"PHL","120.8601418","14.16591706","608","Philippines","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","NA","","","","","","G","","","","","","G","","","","","","World Bank Enterprise Surveys 2017","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","16.38826","","","","","","23.99074","","",2015.0,"23.99074"
"POL","19.40660158","52.1226733","616","Poland","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","47.43361","","","","26.1805","","","","",2013.0,"26.1805"
"GNB","-14.40182514","12.11760394","624","Guinea-Bissau","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","2.52134","","","","","","","","","","","",2006.0,"2.52134"
"TLS","125.9451052","-8.797497247","626","Timor-Leste","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","NA","","","","","","G","","","","","","G","","","","","","World Bank Enterprise Surveys 2017","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","5.83042","","","","","","20.15175","","",2015.0,"20.15175"
"BTN","90.45098484","27.39598568","64","Bhutan","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","","","NA","","","","","","G","","","","","","G","","","","","","World Bank Enterprise Surveys 2017","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","38.08208","","","","","","31.77883","","",2015.0,"31.77883"
"ROU","24.98481009","45.83893563","642","Romania","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","","NA","","","","","","","","G","","","","G","","","","","","","","World Bank Enterprise Surveys 2017","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","29.91934","","","","42.81924","","","","",2013.0,"42.81924"
"RUS","99.01404926","61.61899849","643","Russian Federation","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","NA","","","NA","","","","","","","","","G","","","G","","","","","","","","","World Bank Enterprise Surveys 2017","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","5.83339","","","10.62098","","","","","",2012.0,"10.62098"
"RWA","29.92310194","-1.999842114","646","Rwanda","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","NA","","","","","NA","","","","","","","G","","","","","G","","","","","","","World Bank Enterprise Surveys 2017","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","36.69676","","","","","29.19489","","","","","","",2011.0,"29.19489"
"KNA","-62.76628613","17.33994219","659","Saint Kitts and Nevis","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","29.5082","","","","","","","",2010.0,"29.5082"
"LCA","-60.96529553","13.89405601","662","Saint Lucia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.3","Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets","9.3.2","Proportion of small-scale industries with a loan or line of credit","2","FC_ACC_SSID","Proportion of small-scale industries with a loan or line of credit (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","NA","","","","","","","","","","","","G","","","","","","","","","","","","World Bank Enterprise Surveys 2017","","","","","","","","","","","","","","","","","","","","","","","","41.02564","","","","","","","",2010.0,"41.02564"
