"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value"
"BEN","2.339933594","9.65401646","204","Benin","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","22.6","20.5","18.6","17.3","16.3","15.4","14.4","13.4","12.8","12.4","12.1","11.7","11.3","10.8","10","10.3",2015.0,"10.3"
"DNK","9.326571283","56.03829721","208","Denmark","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"","","","21","Northern America","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"DMA","-61.3493756","15.43391378","212","Dominica","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.7","4.4","4.6","5","5.5","5.7","5.6","5.1","4.9","4.9","5.2","5.6","5.9","6.1","6","5.8",2015.0,"5.8"
"DOM","-70.49847576","18.89832088","214","Dominican Republic","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","28.1","27.1","27.5","28.3","27","24.4","21.9","20.9","20.2","18.6","16.5","14.6","13.8","13.6","13.7","13.5",2015.0,"13.5"
"ECU","-78.37005241","-1.447785891","218","Ecuador","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","18.5","18.8","18.9","18.6","17.7","17","16.2","15.6","14.6","13.5","12.2","11.7","11.5","11.7","11.9","12.1",2015.0,"12.1"
"SLV","-88.86862995","13.73603564","222","El Salvador","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","11.2","9.5","9","9.5","10.2","10.7","11","11.2","11.6","12.2","12.7","12.9","12.8","12.4","12.1","12.3",2015.0,"12.3"
"ETH","39.63505296","8.631223181","231","Ethiopia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","51.9","49","46.7","44.2","42","39.7","38.5","37.2","35.6","33.7","32.1","31","30.2","29.4","28.5","28.8",2015.0,"28.8"
"EST","25.84093481","58.68487172","233","Estonia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","5.6","5.5","5.5","5.2","4.8","4.2","3.7","3.2","2.8","<2.5","<2.5","2.7","2.9","2.9","2.7","<2.5",2015.0,"<2.5"
"AGO","17.57817062","-12.33724746","24","Angola","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","50","46.7","42.7","38.6","35","32.1","29.3","26.5","23.7","21.3","19.4","17.9","16.7","15.3","14.4","14",2015.0,"14"
"FJI","177.9660884","-17.83301566","242","Fiji","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.8","4.7","4.6","4.5","4.4","4.3","4.2","4.3","4.3","4.5","4.5","4.5","4.4","4.4","4.5","4.6",2015.0,"4.6"
"FIN","23.308447","61.91586738","246","Finland","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"FRA","2.457288129","46.62660861","250","France","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"PYF","-149.4052367","-17.67709294","258","French Polynesia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.6","4.3","4","3.9","3.9","3.9","4","4.2","4.3","4.5","4.5","4.6","4.6","4.7","4.8","4.9",2015.0,"4.9"
"DJI","42.18274707","11.56004161","262","Djibouti","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","48.1","45.6","43","40.1","36.6","32.5","28.8","25.8","24.1","23","22.3","21.2","19.4","17.2","14.7","12.8",2015.0,"12.8"
"GAB","11.78727747","-0.60687619","266","Gabon","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","9.4","9.7","10.2","10.2","10.1","9.7","9.8","10","10.2","9.9","9.4","8.6","7.9","7.3","7","7",2015.0,"7"
"GEO","43.3713615","42.04813028","268","Georgia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","13.7","13.8","11.6","9.4","8.1","7.4","7.2","7","6.9","7.2","8","8.4","8.2","7.5","6.7","7",2015.0,"7"
"GMB","-15.39944785","13.45295927","270","Gambia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","13.1","13","13.9","14.6","15.1","15.1","14.5","12.9","11.3","9.9","9.2","9","9.3","9.9","10.5","10.9",2015.0,"10.9"
"DEU","10.3806066","51.08862743","276","Germany","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
"ATG","-61.7999755","17.07761471","28","Antigua and Barbuda","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","40","42.1","43.5","41.9","37.6","31.5","27.4","25.4","26.1","27","28.1","27.8","27.8","27.1","27.2","26.7",2015.0,"26.7"
"GHA","-1.205623522","7.964825185","288","Ghana","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","15.9","13.9","12.3","11.2","10.2","9.3","8.4","7.4","6.4","5.7","5.4","5.6","6.1","6.5","6.8","7.6",2015.0,"7.6"
"","","","29","Caribbean","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","23.9","23.7","24","24.4","24.1","23.4","22.6","22.1","21.6","20.9","20","19.6","19.3","19.2","18.8","18.3",2015.0,"18.3"
"KIR","-157.5643005","1.768837732","296","Kiribati","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","4.4","4.3","4.5","4.6","4.7","4.6","4.6","4.6","4.4","4.1","3.7","3.3","3.1","3.1","3.2","3.3",2015.0,"3.3"
"","","","30","Eastern Asia","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","14.5","14.5","14.4","14.4","14.3","14.1","13.7","13.2","12.6","12","11.3","10.8","10.3","9.9","9.5","9.2",2015.0,"9.2"
"GRC","22.58307827","39.47301873","300","Greece","2","End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.1","By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round","2.1.1","Prevalence of undernourishment","1","SN_ITK_DEFC","Prevalence of undernourishment (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","Data refer to provisional estimates","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","E","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","FAO, Statistics Division","","","","","","","","","","","","","","","","","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5","<2.5",2015.0,"<2.5"
